enrollment_id,student_id,course_id,enrolled_date,completion_date,completion_pct,certificate_issued,last_accessed
ENR002473,STU00708,CRS027,2024-11-14,,19,false,2024-12-04
ENR002474,STU00708,CRS046,2023-12-06,,4,false,2024-10-12
ENR002475,STU00708,CRS047,2024-12-16,,48,false,2024-12-25
ENR002476,STU00709,CRS003,2024-02-09,,64,false,2024-10-09
ENR002477,STU00709,CRS031,2024-01-26,2024-10-03,100,true,2024-10-09
ENR002478,STU00709,CRS011,2023-03-13,,5,false,2024-06-17
ENR002479,STU00709,CRS023,2023-01-16,,9,false,2023-12-20
ENR002480,STU00709,CRS019,2025-02-16,,82,false,2025-03-12
ENR002481,STU00711,CRS023,2024-12-10,2025-02-01,100,true,2025-02-27
ENR002482,STU00712,CRS013,2023-08-26,,53,false,2024-06-09
ENR002483,STU00714,CRS015,2025-01-16,,2,false,2025-02-17
ENR002484,STU00714,CRS016,2025-01-11,,38,false,2025-02-19
ENR002485,STU00715,CRS025,2025-02-14,,27,false,2025-03-02
ENR002486,STU00715,CRS007,2023-08-22,2024-04-03,100,true,2024-04-21
ENR002487,STU00715,CRS028,2025-02-09,,9,false,2025-02-11
ENR002488,STU00716,CRS002,2024-06-16,,38,false,2025-02-23
ENR002489,STU00716,CRS008,2024-03-09,,39,false,2025-01-07
ENR002490,STU00716,CRS040,2023-03-21,,1,false,2023-07-08
ENR002491,STU00717,CRS010,2023-07-19,,1,false,2023-10-06
ENR002492,STU00717,CRS035,2023-06-29,,94,false,2023-11-18
ENR002493,STU00718,CRS018,2025-03-14,,9,false,2025-03-14
ENR002494,STU00719,CRS050,2024-02-06,,60,false,2024-12-13
ENR002495,STU00719,CRS024,2023-08-20,,8,false,2024-09-09
ENR002496,STU00719,CRS029,2024-07-02,,97,false,2024-08-27
ENR002497,STU00719,CRS030,2023-08-23,,59,false,2024-06-18
ENR002498,STU00719,CRS026,2024-02-22,,5,false,2024-12-27
ENR002499,STU00719,CRS041,2023-11-06,2024-06-05,100,true,2024-06-29
ENR002500,STU00719,CRS017,2024-06-26,,9,false,2025-02-22
ENR002501,STU00719,CRS019,2025-01-03,2025-01-05,100,true,2025-01-06
ENR002502,STU00719,CRS005,2024-11-29,2025-01-04,100,true,2025-01-18
ENR002503,STU00719,CRS042,2023-06-12,2023-11-23,100,true,2023-12-06
ENR002504,STU00719,CRS033,2023-07-20,,8,false,2024-12-17
ENR002505,STU00720,CRS012,2025-01-21,,18,false,2025-01-29
ENR002506,STU00720,CRS026,2025-02-24,,1,false,2025-02-25
ENR002507,STU00720,CRS004,2024-08-16,,1,false,2024-08-17
ENR002508,STU00721,CRS013,2023-02-07,,58,false,2023-07-13
ENR002509,STU00721,CRS006,2023-08-13,2023-12-21,100,true,2024-01-14
ENR002510,STU00722,CRS045,2024-07-09,,1,false,2025-02-04
ENR002511,STU00722,CRS044,2023-11-14,,9,false,2024-08-25
ENR002512,STU00723,CRS028,2025-01-05,,6,false,2025-01-18
ENR002513,STU00723,CRS050,2025-01-23,,25,false,2025-02-23
ENR002514,STU00723,CRS035,2025-02-06,2025-02-17,100,true,2025-02-20
ENR002515,STU00723,CRS024,2025-01-07,,40,false,2025-03-13
ENR002516,STU00723,CRS014,2025-01-29,,82,false,2025-01-30
ENR002517,STU00723,CRS029,2025-02-04,,6,false,2025-03-14
ENR002518,STU00723,CRS019,2025-02-25,2025-03-10,100,true,2025-03-14
ENR002519,STU00723,CRS007,2025-01-05,,2,false,2025-02-24
ENR002520,STU00723,CRS017,2025-03-05,2025-03-13,100,true,2025-03-14
ENR002521,STU00723,CRS005,2025-01-18,,23,false,2025-02-15
ENR002522,STU00724,CRS012,2023-06-24,,8,false,2023-12-16
ENR002523,STU00724,CRS025,2022-10-07,2023-04-21,100,true,2023-05-06
ENR002524,STU00724,CRS002,2024-07-05,,41,false,2024-10-05
ENR002525,STU00724,CRS046,2025-03-05,,8,false,2025-03-06
ENR002526,STU00724,CRS005,2023-04-24,,96,false,2024-01-19
ENR002527,STU00725,CRS037,2025-01-30,,17,false,2025-03-07
ENR002528,STU00725,CRS036,2025-02-27,,53,false,2025-02-27
ENR002529,STU00726,CRS013,2024-07-28,,1,false,2024-10-29
ENR002530,STU00726,CRS024,2024-09-06,2024-12-30,100,true,2025-01-13
ENR002531,STU00727,CRS030,2024-02-07,,60,false,2024-09-08
ENR002532,STU00727,CRS010,2024-11-30,2024-12-11,100,true,2024-12-24
ENR002533,STU00727,CRS006,2025-02-12,,65,false,2025-02-13
ENR002534,STU00727,CRS021,2024-09-01,,0,false,2024-11-08
ENR002535,STU00727,CRS020,2024-06-27,,12,false,2024-07-19
ENR002536,STU00727,CRS042,2024-05-09,,40,false,2024-06-11
ENR002537,STU00727,CRS046,2025-01-17,,83,false,2025-01-29
ENR002538,STU00727,CRS013,2024-03-06,2025-03-04,100,true,2025-03-13
ENR002539,STU00728,CRS045,2024-12-24,2025-01-18,100,true,2025-01-27
ENR002540,STU00729,CRS004,2025-03-04,,1,false,2025-03-06
ENR002541,STU00729,CRS044,2025-02-07,,17,false,2025-03-04
ENR002542,STU00730,CRS047,2024-07-25,2024-11-13,100,true,2024-11-26
ENR002543,STU00730,CRS004,2024-08-27,,84,false,2024-11-23
ENR002544,STU00730,CRS026,2024-07-22,2024-10-25,100,true,2024-10-27
ENR002545,STU00730,CRS020,2025-01-22,,2,false,2025-02-23
ENR002546,STU00730,CRS031,2024-07-05,2025-02-22,100,true,2025-02-25
ENR002547,STU00730,CRS046,2024-11-07,2024-12-15,100,true,2025-01-10
ENR002548,STU00731,CRS005,2025-01-24,2025-02-15,100,true,2025-03-03
ENR002549,STU00732,CRS013,2025-02-28,,9,false,2025-03-14
ENR002550,STU00732,CRS019,2024-06-30,2024-10-24,100,true,2024-10-26
ENR002551,STU00732,CRS017,2024-09-23,2025-03-11,100,true,2025-03-11
ENR002552,STU00733,CRS044,2024-05-24,,8,false,2024-09-01
ENR002553,STU00733,CRS003,2023-01-09,,2,false,2023-10-14
ENR002554,STU00733,CRS007,2022-10-07,2023-10-28,100,true,2023-11-02
ENR002555,STU00734,CRS047,2025-01-31,2025-03-11,100,true,2025-03-15
ENR002556,STU00734,CRS020,2025-02-02,2025-02-15,100,true,2025-03-08
ENR002557,STU00734,CRS027,2025-01-02,,90,false,2025-02-25
ENR002558,STU00734,CRS010,2025-01-03,,8,false,2025-02-24
ENR002559,STU00734,CRS011,2025-03-07,,45,false,2025-03-09
ENR002560,STU00734,CRS038,2025-03-15,,8,false,2025-03-15
ENR002561,STU00734,CRS033,2025-02-07,,82,false,2025-02-22
ENR002562,STU00736,CRS027,2023-05-17,,85,false,2024-11-06
ENR002563,STU00736,CRS042,2023-05-25,,4,false,2024-11-10
ENR002564,STU00736,CRS050,2024-02-05,2025-01-20,100,true,2025-01-22
ENR002565,STU00736,CRS021,2023-02-27,2024-01-27,100,true,2024-02-25
ENR002566,STU00736,CRS020,2024-05-05,2024-12-29,100,true,2025-01-25
ENR002567,STU00736,CRS010,2024-10-24,2024-11-16,100,true,2024-11-21
ENR002568,STU00736,CRS046,2023-01-18,,4,false,2025-01-22
ENR002569,STU00736,CRS045,2023-11-04,,9,false,2024-02-29
ENR002570,STU00736,CRS047,2024-04-26,,56,false,2025-03-03
ENR002571,STU00738,CRS008,2024-05-27,2025-01-13,100,true,2025-01-21
ENR002572,STU00738,CRS048,2022-11-02,2024-11-08,100,true,2024-12-06
ENR002573,STU00738,CRS042,2023-09-30,,62,false,2024-11-30
ENR002574,STU00738,CRS009,2024-04-14,,4,false,2025-02-03
ENR002575,STU00738,CRS005,2025-02-05,2025-02-15,100,true,2025-02-26
ENR002576,STU00738,CRS002,2023-07-13,,31,false,2025-01-05
ENR002577,STU00738,CRS041,2023-05-05,,2,false,2024-02-09
ENR002578,STU00738,CRS026,2022-11-22,,2,false,2023-06-02
ENR002579,STU00738,CRS014,2022-11-26,,9,false,2024-12-03
ENR002580,STU00738,CRS038,2023-01-06,2025-02-07,100,true,2025-02-25
ENR002581,STU00739,CRS015,2023-10-24,,32,false,2025-01-20
ENR002582,STU00739,CRS035,2024-07-22,,19,false,2025-01-30
ENR002583,STU00739,CRS013,2024-11-20,,87,false,2024-12-18
ENR002584,STU00739,CRS048,2024-07-24,,8,false,2025-02-05
ENR002585,STU00739,CRS012,2024-12-29,,28,false,2025-02-27
ENR002586,STU00739,CRS041,2024-06-28,,6,false,2025-02-08
ENR002587,STU00739,CRS002,2024-04-23,,7,false,2024-07-07
ENR002588,STU00739,CRS046,2024-01-21,,7,false,2024-10-30
ENR002589,STU00740,CRS002,2024-09-02,,38,false,2024-10-02
ENR002590,STU00740,CRS031,2024-07-21,2024-12-05,100,true,2024-12-08
ENR002591,STU00740,CRS034,2024-10-15,,1,false,2024-12-05
ENR002592,STU00740,CRS045,2024-11-08,,38,false,2025-01-07
ENR002593,STU00740,CRS029,2025-03-11,,9,false,2025-03-11
ENR002594,STU00740,CRS024,2024-09-03,,0,false,2025-01-13
ENR002595,STU00741,CRS011,2024-03-16,2024-08-18,100,true,2024-08-19
ENR002596,STU00741,CRS038,2024-08-26,,2,false,2024-10-08
ENR002597,STU00741,CRS006,2024-01-30,,92,false,2024-10-15
ENR002598,STU00741,CRS015,2023-10-21,,84,false,2025-01-30
ENR002599,STU00741,CRS028,2025-02-11,,20,false,2025-02-17
ENR002600,STU00741,CRS024,2023-10-08,2025-02-05,100,true,2025-02-12
ENR002601,STU00741,CRS022,2024-09-18,,86,false,2024-12-30
ENR002602,STU00741,CRS025,2024-10-26,,9,false,2025-02-15
ENR002603,STU00741,CRS016,2025-03-10,,6,false,2025-03-14
ENR002604,STU00741,CRS040,2024-10-06,,58,false,2024-11-19
ENR002605,STU00742,CRS018,2024-04-17,,76,false,2024-11-15
ENR002606,STU00742,CRS010,2025-02-14,2025-02-28,100,true,2025-03-08
ENR002607,STU00742,CRS030,2024-02-08,,79,false,2024-08-04
ENR002608,STU00742,CRS012,2025-01-01,2025-01-03,100,true,2025-01-16
ENR002609,STU00743,CRS015,2025-03-02,2025-03-13,100,true,2025-03-13
ENR002610,STU00743,CRS007,2025-03-14,,1,false,2025-03-14
ENR002611,STU00744,CRS012,2023-12-08,,7,false,2024-06-30
ENR002612,STU00744,CRS018,2024-10-04,2025-02-16,100,true,2025-03-10
ENR002613,STU00744,CRS047,2024-05-25,,13,false,2024-11-02
ENR002614,STU00744,CRS013,2024-08-12,2024-09-11,100,true,2024-09-18
ENR002615,STU00744,CRS017,2023-10-05,,6,false,2024-11-19
ENR002616,STU00744,CRS044,2024-08-21,,0,false,2025-02-22
ENR002617,STU00745,CRS047,2024-10-12,2024-11-28,100,true,2024-12-21
ENR002618,STU00745,CRS038,2024-12-05,2024-12-25,100,true,2025-01-09
ENR002619,STU00745,CRS046,2025-01-10,2025-02-28,100,true,2025-03-05
ENR002620,STU00746,CRS006,2023-11-06,,93,false,2025-01-07
ENR002621,STU00746,CRS041,2024-08-09,,0,false,2024-12-03
ENR002622,STU00746,CRS013,2024-07-01,,63,false,2024-11-10
ENR002623,STU00748,CRS012,2024-06-02,,82,false,2024-10-31
ENR002624,STU00748,CRS034,2024-05-29,2024-06-24,100,true,2024-07-02
ENR002625,STU00748,CRS030,2024-05-15,,74,false,2024-12-09
ENR002626,STU00748,CRS027,2024-07-07,,8,false,2025-01-17
ENR002627,STU00748,CRS018,2024-08-23,,99,false,2024-11-14
ENR002628,STU00749,CRS003,2023-12-09,,48,false,2024-01-13
ENR002629,STU00749,CRS026,2022-09-09,,1,false,2024-06-21
ENR002630,STU00749,CRS014,2022-11-11,2023-11-13,100,true,2023-11-14
ENR002631,STU00749,CRS023,2022-12-05,,1,false,2023-11-13
ENR002632,STU00749,CRS017,2023-07-13,,4,false,2023-12-14
ENR002633,STU00749,CRS021,2023-10-17,,7,false,2024-01-18
ENR002634,STU00750,CRS007,2025-01-13,2025-02-01,100,true,2025-02-09
ENR002635,STU00751,CRS020,2024-04-04,,41,false,2025-01-18
ENR002636,STU00751,CRS009,2024-09-03,,6,false,2024-09-26
ENR002637,STU00751,CRS050,2024-04-21,,51,false,2024-06-12
ENR002638,STU00752,CRS022,2024-02-19,,80,false,2024-03-04
ENR002639,STU00752,CRS021,2024-09-04,,17,false,2024-12-04
ENR002640,STU00752,CRS025,2024-11-08,2025-01-02,100,true,2025-01-28
ENR002641,STU00752,CRS038,2024-02-28,,61,false,2024-05-06
ENR002642,STU00752,CRS030,2024-10-02,,0,false,2024-11-30
ENR002643,STU00753,CRS013,2023-09-21,,8,false,2024-09-01
ENR002644,STU00753,CRS024,2024-02-06,2024-12-25,100,true,2025-01-08
ENR002645,STU00755,CRS044,2024-08-28,,2,false,2024-11-07
ENR002646,STU00756,CRS040,2024-12-13,,64,false,2025-01-06
ENR002647,STU00756,CRS030,2024-05-03,,22,false,2024-07-14
ENR002648,STU00756,CRS018,2024-03-09,2024-11-05,100,true,2024-12-02
ENR002649,STU00759,CRS045,2024-04-08,,97,false,2025-02-26
ENR002650,STU00759,CRS048,2024-10-16,,14,false,2024-12-11
ENR002651,STU00759,CRS005,2024-07-22,,36,false,2024-10-07
ENR002652,STU00761,CRS017,2024-01-18,,9,false,2024-09-07
ENR002653,STU00761,CRS006,2023-03-17,,1,false,2024-12-30
ENR002654,STU00762,CRS034,2024-07-22,,1,false,2024-10-10
ENR002655,STU00763,CRS036,2023-04-27,,26,false,2024-05-04
ENR002656,STU00765,CRS026,2024-06-17,,9,false,2025-02-08
ENR002657,STU00765,CRS040,2023-10-20,,3,false,2024-08-28
ENR002658,STU00765,CRS023,2023-11-01,,58,false,2024-01-12
ENR002659,STU00766,CRS015,2025-02-24,,26,false,2025-03-06
ENR002660,STU00766,CRS029,2025-02-28,,9,false,2025-03-02
ENR002661,STU00766,CRS017,2024-11-13,2025-03-13,100,true,2025-03-14
ENR002662,STU00768,CRS037,2023-09-10,,80,false,2024-10-12
ENR002663,STU00768,CRS008,2023-06-03,,58,false,2024-04-01
ENR002664,STU00768,CRS050,2024-06-15,,0,false,2025-02-03
ENR002665,STU00768,CRS012,2022-10-30,2024-02-09,100,true,2024-03-07
ENR002666,STU00768,CRS007,2023-09-19,,70,false,2024-11-26
ENR002667,STU00768,CRS041,2024-02-06,,5,false,2024-10-25
ENR002668,STU00768,CRS040,2025-02-16,2025-03-07,100,true,2025-03-08
ENR002669,STU00768,CRS023,2024-07-27,,7,false,2024-08-04
ENR002670,STU00769,CRS021,2024-06-29,2025-01-02,100,true,2025-01-31
ENR002671,STU00769,CRS047,2024-01-15,,14,false,2024-10-24
ENR002672,STU00771,CRS011,2024-12-02,,2,false,2025-01-31
ENR002673,STU00771,CRS013,2025-02-18,,65,false,2025-02-28
ENR002674,STU00772,CRS017,2024-04-28,,69,false,2024-04-29
ENR002675,STU00772,CRS013,2022-11-22,2024-04-28,100,true,2024-05-19
ENR002676,STU00772,CRS041,2024-09-05,,76,false,2024-11-04
ENR002677,STU00774,CRS040,2024-06-30,,37,false,2024-12-02
ENR002678,STU00774,CRS012,2023-12-30,2024-07-02,100,true,2024-07-16
ENR002679,STU00774,CRS047,2023-05-07,,79,false,2024-04-20
ENR002680,STU00774,CRS042,2023-09-15,2025-01-26,100,true,2025-01-28
ENR002681,STU00774,CRS030,2023-11-06,,50,false,2024-04-25
ENR002682,STU00774,CRS028,2023-08-15,2024-09-03,100,true,2024-09-11
ENR002683,STU00774,CRS004,2023-02-18,2025-02-17,100,true,2025-02-25
ENR002684,STU00774,CRS025,2024-08-27,,59,false,2024-10-25
ENR002685,STU00774,CRS048,2022-10-09,,1,false,2023-09-07
ENR002686,STU00775,CRS036,2024-04-17,,53,false,2025-01-27
ENR002687,STU00775,CRS019,2025-02-21,,9,false,2025-03-12
ENR002688,STU00776,CRS028,2025-02-20,,15,false,2025-03-11
ENR002689,STU00776,CRS045,2025-02-28,,5,false,2025-03-15
ENR002690,STU00776,CRS047,2025-01-25,,2,false,2025-01-27
ENR002691,STU00779,CRS047,2023-03-07,,19,false,2025-02-09
ENR002692,STU00779,CRS042,2024-11-14,,8,false,2025-01-08
ENR002693,STU00779,CRS038,2024-01-29,,3,false,2024-11-02
ENR002694,STU00780,CRS027,2024-04-02,2024-10-05,100,true,2024-11-04
ENR002695,STU00780,CRS024,2025-01-28,,3,false,2025-03-04
ENR002696,STU00780,CRS017,2025-01-05,2025-01-30,100,true,2025-02-05
ENR002697,STU00780,CRS042,2024-09-26,,72,false,2024-11-17
ENR002698,STU00780,CRS011,2024-02-18,,77,false,2024-03-19
ENR002699,STU00780,CRS045,2024-05-27,,8,false,2024-08-17
ENR002700,STU00781,CRS047,2024-07-02,2024-11-28,100,true,2024-12-26
ENR002701,STU00782,CRS004,2023-03-15,,2,false,2023-09-17
ENR002702,STU00782,CRS024,2025-02-07,,72,false,2025-03-12
ENR002703,STU00782,CRS022,2023-05-10,2024-12-07,100,true,2024-12-07
ENR002704,STU00782,CRS012,2023-04-06,2023-08-21,100,true,2023-08-23
ENR002705,STU00783,CRS042,2024-11-15,,46,false,2025-01-26
ENR002706,STU00783,CRS005,2024-10-17,,3,false,2024-10-27
ENR002707,STU00783,CRS023,2025-02-23,,16,false,2025-03-10
ENR002708,STU00783,CRS048,2025-03-05,,39,false,2025-03-09
ENR002709,STU00783,CRS031,2024-11-30,,19,false,2024-12-28
ENR002710,STU00783,CRS050,2025-01-29,,70,false,2025-03-12
ENR002711,STU00783,CRS014,2024-10-14,,48,false,2025-01-04
ENR002712,STU00783,CRS030,2024-11-03,,9,false,2025-02-07
ENR002713,STU00783,CRS046,2024-10-04,,83,false,2025-03-04
ENR002714,STU00785,CRS008,2024-04-15,,6,false,2024-10-21
ENR002715,STU00785,CRS038,2024-11-17,,0,false,2024-12-09
ENR002716,STU00786,CRS015,2025-03-06,,97,false,2025-03-13
ENR002717,STU00786,CRS044,2024-01-02,2024-10-19,100,true,2024-10-26
ENR002718,STU00786,CRS040,2023-07-19,,48,false,2024-04-27
ENR002719,STU00787,CRS028,2022-11-09,,89,false,2022-11-18
ENR002720,STU00787,CRS036,2022-10-18,,17,false,2023-01-23
ENR002721,STU00787,CRS030,2023-10-08,,45,false,2025-01-12
ENR002722,STU00787,CRS019,2024-10-31,,38,false,2024-11-19
ENR002723,STU00787,CRS004,2023-08-20,,8,false,2023-12-23
ENR002724,STU00787,CRS038,2023-06-19,,64,false,2024-08-30
ENR002725,STU00787,CRS037,2023-05-02,,9,false,2024-07-02
ENR002726,STU00787,CRS012,2024-01-12,2024-04-10,100,true,2024-04-10
ENR002727,STU00787,CRS020,2022-07-07,2022-07-28,100,true,2022-08-27
ENR002728,STU00787,CRS048,2024-11-18,,25,false,2025-02-15
ENR002729,STU00787,CRS014,2024-02-17,,17,false,2025-01-25
ENR002730,STU00788,CRS009,2023-11-20,2024-01-10,100,true,2024-01-21
ENR002731,STU00789,CRS018,2024-12-02,,45,false,2025-01-03
ENR002732,STU00789,CRS006,2024-10-06,2025-02-07,100,true,2025-02-25
ENR002733,STU00789,CRS015,2024-09-06,,10,false,2024-10-23
ENR002734,STU00789,CRS003,2025-02-12,,2,false,2025-02-19
ENR002735,STU00789,CRS045,2025-02-17,2025-03-10,100,true,2025-03-15
ENR002736,STU00790,CRS031,2024-11-11,2024-11-25,100,true,2024-12-09
ENR002737,STU00790,CRS019,2024-05-06,,94,false,2025-01-02
ENR002738,STU00792,CRS045,2023-12-11,,72,false,2024-12-30
ENR002739,STU00792,CRS013,2024-04-16,2024-12-20,100,true,2025-01-16
ENR002740,STU00792,CRS029,2023-12-17,,8,false,2024-01-29
ENR002741,STU00793,CRS004,2023-10-29,,59,false,2024-02-15
ENR002742,STU00793,CRS015,2024-10-30,2025-03-04,100,true,2025-03-08
ENR002743,STU00793,CRS042,2023-09-22,2024-04-17,100,true,2024-05-10
ENR002744,STU00794,CRS046,2024-06-08,,98,false,2025-01-29
ENR002745,STU00794,CRS006,2023-12-01,2024-01-23,100,true,2024-02-06
ENR002746,STU00794,CRS003,2025-01-02,2025-02-16,100,true,2025-02-26
ENR002747,STU00795,CRS046,2025-02-26,,64,false,2025-03-01
ENR002748,STU00796,CRS017,2025-03-07,,6,false,2025-03-14
ENR002749,STU00796,CRS048,2025-01-28,,3,false,2025-02-09
ENR002750,STU00796,CRS006,2025-02-08,2025-03-01,100,true,2025-03-13
ENR002751,STU00796,CRS008,2025-03-02,2025-03-12,100,true,2025-03-15
ENR002752,STU00796,CRS030,2025-02-08,,94,false,2025-02-18
ENR002753,STU00796,CRS019,2025-02-23,,3,false,2025-02-26
ENR002754,STU00796,CRS041,2025-01-01,,3,false,2025-02-10
ENR002755,STU00796,CRS042,2025-03-04,,3,false,2025-03-15
ENR002756,STU00797,CRS047,2022-12-01,,5,false,2023-04-24
ENR002757,STU00797,CRS014,2022-12-18,2023-01-08,100,true,2023-01-29
ENR002758,STU00797,CRS027,2024-01-19,,62,false,2024-09-21
ENR002759,STU00798,CRS018,2025-01-20,,7,false,2025-03-13
ENR002760,STU00799,CRS035,2024-12-19,,19,false,2024-12-23
ENR002761,STU00800,CRS027,2025-02-06,,8,false,2025-02-18
ENR002762,STU00800,CRS038,2024-11-05,,63,false,2025-02-01
ENR002763,STU00800,CRS012,2023-10-18,,39,false,2024-04-29
ENR002764,STU00801,CRS045,2025-01-09,2025-02-26,100,true,2025-03-04
ENR002765,STU00801,CRS029,2025-03-13,,77,false,2025-03-14
ENR002766,STU00801,CRS003,2025-03-02,,6,false,2025-03-13
ENR002767,STU00802,CRS022,2022-12-08,,98,false,2024-03-18
ENR002768,STU00802,CRS015,2022-12-28,,56,false,2023-01-01
ENR002769,STU00802,CRS014,2024-08-16,2025-02-03,100,true,2025-02-18
ENR002770,STU00802,CRS011,2024-12-08,,31,false,2025-01-28
ENR002771,STU00802,CRS029,2023-03-02,2025-02-23,100,true,2025-03-12
ENR002772,STU00802,CRS016,2024-11-16,,9,false,2025-02-25
ENR002773,STU00804,CRS022,2024-12-04,,0,false,2024-12-05
ENR002774,STU00804,CRS033,2024-06-11,,7,false,2024-07-09
ENR002775,STU00804,CRS018,2025-01-26,,6,false,2025-01-27
ENR002776,STU00806,CRS046,2024-07-18,2024-12-18,100,true,2025-01-14
ENR002777,STU00806,CRS014,2022-09-21,2025-02-09,100,true,2025-03-02
ENR002778,STU00806,CRS005,2022-08-31,,6,false,2023-12-20
ENR002779,STU00807,CRS019,2024-08-09,2025-02-11,100,true,2025-02-20
ENR002780,STU00807,CRS002,2025-03-04,,1,false,2025-03-12
ENR002781,STU00807,CRS018,2023-05-28,,8,false,2025-02-14
ENR002782,STU00807,CRS045,2023-12-07,2024-10-11,100,true,2024-10-27
ENR002783,STU00807,CRS013,2023-09-27,,3,false,2025-02-18
ENR002784,STU00807,CRS025,2024-12-22,,9,false,2025-02-07
ENR002785,STU00807,CRS044,2024-01-17,,4,false,2024-03-25
ENR002786,STU00807,CRS021,2025-02-20,,5,false,2025-03-05
ENR002787,STU00807,CRS010,2024-06-30,,68,false,2024-10-22
ENR002788,STU00808,CRS033,2024-05-12,,26,false,2024-05-16
ENR002789,STU00808,CRS036,2024-02-05,,52,false,2024-06-18
ENR002790,STU00808,CRS040,2023-04-22,,73,false,2023-09-30
ENR002791,STU00809,CRS050,2024-05-25,,73,false,2024-07-28
ENR002792,STU00809,CRS003,2024-11-08,,5,false,2024-12-12
ENR002793,STU00809,CRS016,2024-12-23,,74,false,2024-12-24
ENR002794,STU00809,CRS024,2025-03-15,,30,false,2025-03-15
ENR002795,STU00809,CRS027,2024-07-20,2024-09-07,100,true,2024-09-28
ENR002796,STU00813,CRS050,2024-06-17,,2,false,2024-10-01
ENR002797,STU00813,CRS015,2024-12-20,,74,false,2025-02-20
ENR002798,STU00813,CRS002,2023-09-30,,42,false,2024-10-26
ENR002799,STU00813,CRS019,2024-08-30,,6,false,2025-01-20
ENR002800,STU00813,CRS014,2025-02-24,,27,false,2025-03-15
ENR002801,STU00815,CRS028,2025-01-01,,99,false,2025-02-20
ENR002802,STU00816,CRS046,2023-10-21,,9,false,2024-01-07
ENR002803,STU00816,CRS005,2024-11-09,,4,false,2025-01-21
ENR002804,STU00816,CRS036,2025-02-16,2025-03-10,100,true,2025-03-14
ENR002805,STU00816,CRS015,2024-04-28,,30,false,2024-07-22
ENR002806,STU00816,CRS030,2024-10-18,,9,false,2024-11-12
ENR002807,STU00816,CRS025,2024-12-29,,5,false,2025-02-07
ENR002808,STU00816,CRS027,2024-04-14,,0,false,2024-05-12
ENR002809,STU00816,CRS022,2024-09-16,,8,false,2025-01-29
ENR002810,STU00816,CRS034,2024-11-26,,0,false,2025-02-14
ENR002811,STU00817,CRS044,2025-02-28,,6,false,2025-03-04
ENR002812,STU00817,CRS014,2025-01-28,2025-02-10,100,true,2025-02-15
ENR002813,STU00817,CRS012,2024-10-26,,27,false,2025-02-21
ENR002814,STU00817,CRS020,2023-10-29,2024-11-19,100,true,2024-12-03
ENR002815,STU00817,CRS037,2024-08-01,,96,false,2025-03-13
ENR002816,STU00818,CRS029,2024-11-25,,47,false,2025-01-08
ENR002817,STU00818,CRS005,2025-01-14,,8,false,2025-02-26
ENR002818,STU00818,CRS011,2025-03-05,2025-03-07,100,true,2025-03-15
ENR002819,STU00818,CRS021,2024-10-26,,71,false,2024-11-17
ENR002820,STU00819,CRS042,2024-10-21,,73,false,2025-01-30
ENR002821,STU00819,CRS025,2024-12-06,,95,false,2025-02-10
ENR002822,STU00819,CRS050,2024-11-28,,5,false,2025-01-15
ENR002823,STU00819,CRS007,2025-01-01,2025-03-08,100,true,2025-03-10
ENR002824,STU00819,CRS048,2025-02-03,2025-03-03,100,true,2025-03-03
ENR002825,STU00820,CRS035,2024-08-29,2024-10-14,100,true,2024-10-31
ENR002826,STU00820,CRS029,2024-06-07,,96,false,2025-01-21
ENR002827,STU00820,CRS040,2023-02-18,2024-10-14,100,true,2024-10-22
ENR002828,STU00821,CRS027,2025-02-03,2025-02-23,100,true,2025-03-10
ENR002829,STU00821,CRS037,2024-07-26,,34,false,2024-12-06
ENR002830,STU00821,CRS025,2024-06-06,2024-11-26,100,true,2024-12-13
ENR002831,STU00821,CRS021,2024-10-17,,6,false,2024-12-05
ENR002832,STU00821,CRS013,2024-08-14,,54,false,2024-10-26
ENR002833,STU00821,CRS014,2024-05-16,,3,false,2024-12-23
ENR002834,STU00821,CRS036,2024-05-13,,64,false,2025-01-27
ENR002835,STU00821,CRS048,2024-07-03,,4,false,2024-07-07
ENR002836,STU00822,CRS003,2025-01-10,,48,false,2025-03-10
ENR002837,STU00822,CRS021,2025-02-21,,92,false,2025-03-06
ENR002838,STU00822,CRS031,2024-11-07,,56,false,2024-12-25
