quiz_id,enrollment_id,student_id,course_id,quiz_number,attempt_number,score,passed,attempt_date
QZ006026,ENR001959,STU00568,CRS038,2,3,79,true,2024-10-28
QZ006027,ENR001959,STU00568,CRS038,3,1,71,true,2024-10-28
QZ006028,ENR001959,STU00568,CRS038,4,1,36,false,2024-11-05
QZ006029,ENR001959,STU00568,CRS038,5,1,59,false,2024-10-29
QZ006030,ENR001959,STU00568,CRS038,5,2,79,true,2024-10-30
QZ006031,ENR001960,STU00568,CRS006,1,1,56,false,2024-12-30
QZ006032,ENR001960,STU00568,CRS006,1,2,40,false,2025-01-28
QZ006033,ENR001961,STU00568,CRS024,1,1,49,false,2024-12-21
QZ006034,ENR001962,STU00568,CRS046,1,1,75,true,2025-02-06
QZ006035,ENR001962,STU00568,CRS046,1,2,90,true,2025-02-26
QZ006036,ENR001963,STU00568,CRS017,1,1,37,false,2024-12-20
QZ006037,ENR001965,STU00568,CRS012,1,1,88,true,2025-01-22
QZ006038,ENR001965,STU00568,CRS012,2,1,57,false,2024-10-05
QZ006039,ENR001965,STU00568,CRS012,2,2,96,true,2024-10-08
QZ006040,ENR001965,STU00568,CRS012,3,1,78,true,2025-01-14
QZ006041,ENR001965,STU00568,CRS012,4,1,53,false,2024-10-18
QZ006042,ENR001965,STU00568,CRS012,4,2,95,true,2024-12-08
QZ006043,ENR001965,STU00568,CRS012,5,1,42,false,2025-03-08
QZ006044,ENR001965,STU00568,CRS012,5,2,94,true,2025-01-25
QZ006045,ENR001965,STU00568,CRS012,6,1,83,true,2025-01-27
QZ006046,ENR001966,STU00569,CRS009,1,1,45,false,2023-12-11
QZ006047,ENR001966,STU00569,CRS009,2,1,82,true,2024-01-15
QZ006048,ENR001966,STU00569,CRS009,3,1,59,false,2023-11-27
QZ006049,ENR001966,STU00569,CRS009,3,2,88,true,2023-12-30
QZ006050,ENR001967,STU00569,CRS019,1,1,90,true,2024-06-30
QZ006051,ENR001967,STU00569,CRS019,2,1,71,true,2024-06-09
QZ006052,ENR001967,STU00569,CRS019,3,1,55,false,2024-08-23
QZ006053,ENR001967,STU00569,CRS019,3,2,54,false,2024-02-17
QZ006054,ENR001967,STU00569,CRS019,3,3,81,true,2024-08-03
QZ006055,ENR001967,STU00569,CRS019,4,1,70,true,2024-03-21
QZ006056,ENR001967,STU00569,CRS019,4,2,71,true,2024-05-15
QZ006057,ENR001968,STU00569,CRS003,1,1,50,false,2023-08-10
QZ006058,ENR001968,STU00569,CRS003,2,1,39,false,2023-08-17
QZ006059,ENR001969,STU00569,CRS012,1,1,100,true,2023-08-30
QZ006060,ENR001969,STU00569,CRS012,2,1,85,true,2023-08-30
QZ006061,ENR001969,STU00569,CRS012,3,1,87,true,2023-11-15
QZ006062,ENR001969,STU00569,CRS012,4,1,93,true,2024-03-15
QZ006063,ENR001969,STU00569,CRS012,5,1,65,false,2023-12-08
QZ006064,ENR001969,STU00569,CRS012,5,2,48,false,2024-05-22
QZ006065,ENR001969,STU00569,CRS012,5,3,70,true,2024-02-17
QZ006066,ENR001969,STU00569,CRS012,6,1,80,true,2024-05-02
QZ006067,ENR001970,STU00570,CRS047,1,1,67,false,2024-10-13
QZ006068,ENR001970,STU00570,CRS047,1,2,46,false,2024-10-22
QZ006069,ENR001970,STU00570,CRS047,2,1,66,false,2024-11-05
QZ006070,ENR001971,STU00570,CRS037,1,1,96,true,2024-11-18
QZ006071,ENR001972,STU00571,CRS017,1,1,70,true,2025-01-26
QZ006072,ENR001972,STU00571,CRS017,2,1,46,false,2025-01-25
QZ006073,ENR001973,STU00571,CRS029,1,1,95,true,2025-02-18
QZ006074,ENR001973,STU00571,CRS029,2,1,95,true,2025-02-15
QZ006075,ENR001974,STU00571,CRS047,1,1,82,true,2025-03-05
QZ006076,ENR001974,STU00571,CRS047,2,1,65,false,2025-03-04
QZ006077,ENR001974,STU00571,CRS047,2,2,47,false,2025-03-05
QZ006078,ENR001974,STU00571,CRS047,2,3,97,true,2025-03-07
QZ006079,ENR001974,STU00571,CRS047,3,1,84,true,2025-03-05
QZ006080,ENR001974,STU00571,CRS047,4,1,46,false,2025-03-05
QZ006081,ENR001974,STU00571,CRS047,4,2,95,true,2025-03-04
QZ006082,ENR001974,STU00571,CRS047,5,1,74,true,2025-03-04
QZ006083,ENR001975,STU00572,CRS012,1,1,58,false,2024-07-08
QZ006084,ENR001975,STU00572,CRS012,1,2,65,false,2024-05-23
QZ006085,ENR001975,STU00572,CRS012,1,3,93,true,2024-05-15
QZ006086,ENR001975,STU00572,CRS012,2,1,82,true,2024-06-03
QZ006087,ENR001975,STU00572,CRS012,3,1,95,true,2024-05-23
QZ006088,ENR001975,STU00572,CRS012,4,1,77,true,2024-05-10
QZ006089,ENR001975,STU00572,CRS012,5,1,70,true,2024-06-14
QZ006090,ENR001975,STU00572,CRS012,5,2,78,true,2024-05-24
QZ006091,ENR001975,STU00572,CRS012,6,1,99,true,2024-06-13
QZ006092,ENR001976,STU00572,CRS036,1,1,93,true,2025-01-18
QZ006093,ENR001978,STU00572,CRS027,1,1,94,true,2024-04-29
QZ006094,ENR001978,STU00572,CRS027,2,1,70,true,2024-02-29
QZ006095,ENR001979,STU00572,CRS028,1,1,40,false,2024-04-24
QZ006096,ENR001979,STU00572,CRS028,2,1,37,false,2024-06-24
QZ006097,ENR001980,STU00572,CRS038,1,1,56,false,2024-01-01
QZ006098,ENR001980,STU00572,CRS038,1,2,88,true,2024-03-20
QZ006099,ENR001980,STU00572,CRS038,2,1,91,true,2024-01-08
QZ006100,ENR001980,STU00572,CRS038,3,1,76,true,2024-01-22
QZ006101,ENR001980,STU00572,CRS038,4,1,90,true,2024-01-23
QZ006102,ENR001980,STU00572,CRS038,5,1,95,true,2024-01-24
QZ006103,ENR001980,STU00572,CRS038,6,1,66,false,2023-12-20
QZ006104,ENR001980,STU00572,CRS038,6,2,81,true,2024-03-12
QZ006105,ENR001981,STU00573,CRS005,1,1,70,true,2025-03-02
QZ006106,ENR001981,STU00573,CRS005,2,1,82,true,2024-12-19
QZ006107,ENR001981,STU00573,CRS005,3,1,71,true,2025-03-02
QZ006108,ENR001981,STU00573,CRS005,3,2,61,false,2025-01-30
QZ006109,ENR001981,STU00573,CRS005,3,3,72,true,2024-11-29
QZ006110,ENR001981,STU00573,CRS005,4,1,91,true,2025-01-04
QZ006111,ENR001981,STU00573,CRS005,5,1,74,true,2025-01-20
QZ006112,ENR001981,STU00573,CRS005,6,1,91,true,2025-01-24
QZ006113,ENR001982,STU00573,CRS002,1,1,83,true,2025-02-12
QZ006114,ENR001983,STU00574,CRS029,1,1,34,false,2025-01-10
QZ006115,ENR001985,STU00575,CRS014,1,1,61,false,2025-01-06
QZ006116,ENR001985,STU00575,CRS014,1,2,81,true,2024-12-26
QZ006117,ENR001985,STU00575,CRS014,2,1,89,true,2025-01-18
QZ006118,ENR001985,STU00575,CRS014,3,1,91,true,2025-01-05
QZ006119,ENR001987,STU00575,CRS028,1,1,44,false,2025-01-28
QZ006120,ENR001987,STU00575,CRS028,1,2,74,true,2024-11-23
QZ006121,ENR001987,STU00575,CRS028,2,1,93,true,2025-01-26
QZ006122,ENR001987,STU00575,CRS028,3,1,92,true,2024-12-05
QZ006123,ENR001988,STU00575,CRS019,1,1,64,false,2023-10-12
QZ006124,ENR001989,STU00575,CRS030,1,1,96,true,2024-11-14
QZ006125,ENR001989,STU00575,CRS030,2,1,76,true,2024-11-23
QZ006126,ENR001989,STU00575,CRS030,3,1,66,false,2024-10-10
QZ006127,ENR001989,STU00575,CRS030,3,2,74,true,2024-09-08
QZ006128,ENR001989,STU00575,CRS030,4,1,93,true,2024-09-16
QZ006129,ENR001989,STU00575,CRS030,5,1,82,true,2024-07-03
QZ006130,ENR001989,STU00575,CRS030,6,1,97,true,2024-09-04
QZ006131,ENR001989,STU00575,CRS030,7,1,58,false,2024-11-15
QZ006132,ENR001989,STU00575,CRS030,7,2,80,true,2024-08-05
QZ006133,ENR001990,STU00575,CRS042,1,1,75,true,2023-09-30
QZ006134,ENR001990,STU00575,CRS042,2,1,98,true,2023-09-14
QZ006135,ENR001990,STU00575,CRS042,3,1,97,true,2023-09-08
QZ006136,ENR001991,STU00575,CRS037,1,1,94,true,2025-03-02
QZ006137,ENR001992,STU00575,CRS046,1,1,85,true,2024-06-24
QZ006138,ENR001993,STU00575,CRS041,1,1,58,false,2024-08-05
QZ006139,ENR001994,STU00576,CRS033,1,1,31,false,2025-03-02
QZ006140,ENR001995,STU00576,CRS020,1,1,66,false,2025-03-10
QZ006141,ENR001995,STU00576,CRS020,1,2,77,true,2025-03-08
QZ006142,ENR001996,STU00577,CRS024,1,1,93,true,2023-11-06
QZ006143,ENR001996,STU00577,CRS024,2,1,52,false,2024-03-04
QZ006144,ENR001996,STU00577,CRS024,3,1,42,false,2024-03-15
QZ006145,ENR001996,STU00577,CRS024,4,1,72,true,2024-02-04
QZ006146,ENR001996,STU00577,CRS024,5,1,86,true,2023-11-30
QZ006147,ENR001996,STU00577,CRS024,6,1,64,false,2023-11-27
QZ006148,ENR001996,STU00577,CRS024,6,2,64,false,2023-10-13
QZ006149,ENR001997,STU00577,CRS034,1,1,91,true,2024-10-01
QZ006150,ENR001998,STU00577,CRS002,1,1,80,true,2024-06-26
QZ006151,ENR001999,STU00578,CRS005,1,1,41,false,2023-11-20
QZ006152,ENR001999,STU00578,CRS005,2,1,48,false,2023-09-21
QZ006153,ENR001999,STU00578,CRS005,3,1,58,false,2023-11-05
QZ006154,ENR002000,STU00578,CRS020,1,1,99,true,2024-05-06
QZ006155,ENR002000,STU00578,CRS020,2,1,82,true,2024-05-05
QZ006156,ENR002001,STU00578,CRS015,1,1,99,true,2023-07-29
QZ006157,ENR002001,STU00578,CRS015,2,1,55,false,2023-07-23
QZ006158,ENR002001,STU00578,CRS015,2,2,53,false,2023-07-29
QZ006159,ENR002001,STU00578,CRS015,2,3,73,true,2023-07-04
QZ006160,ENR002001,STU00578,CRS015,3,1,91,true,2023-07-31
QZ006161,ENR002001,STU00578,CRS015,4,1,96,true,2023-08-02
QZ006162,ENR002001,STU00578,CRS015,5,1,70,true,2023-08-01
QZ006163,ENR002002,STU00578,CRS045,1,1,62,false,2023-11-23
QZ006164,ENR002003,STU00579,CRS040,1,1,82,true,2024-07-17
QZ006165,ENR002003,STU00579,CRS040,2,1,96,true,2024-03-11
QZ006166,ENR002003,STU00579,CRS040,3,1,85,true,2024-07-06
QZ006167,ENR002003,STU00579,CRS040,4,1,71,true,2024-04-07
QZ006168,ENR002004,STU00579,CRS048,1,1,33,false,2025-03-01
QZ006169,ENR002005,STU00579,CRS005,1,1,67,false,2024-10-02
QZ006170,ENR002005,STU00579,CRS005,1,2,39,false,2024-11-09
QZ006171,ENR002005,STU00579,CRS005,2,1,51,false,2024-10-28
QZ006172,ENR002005,STU00579,CRS005,3,1,75,true,2024-10-19
QZ006173,ENR002005,STU00579,CRS005,3,2,78,true,2024-11-05
QZ006174,ENR002005,STU00579,CRS005,4,1,38,false,2024-09-23
QZ006175,ENR002005,STU00579,CRS005,5,1,69,false,2024-09-10
QZ006176,ENR002006,STU00581,CRS036,1,1,80,true,2023-10-06
QZ006177,ENR002006,STU00581,CRS036,2,1,46,false,2023-12-25
QZ006178,ENR002007,STU00582,CRS019,1,1,56,false,2023-04-21
QZ006179,ENR002007,STU00582,CRS019,1,2,93,true,2023-11-02
QZ006180,ENR002007,STU00582,CRS019,2,1,80,true,2023-10-16
QZ006181,ENR002007,STU00582,CRS019,3,1,86,true,2023-01-20
QZ006182,ENR002007,STU00582,CRS019,4,1,50,false,2023-12-19
QZ006183,ENR002007,STU00582,CRS019,4,2,74,true,2023-12-23
QZ006184,ENR002008,STU00582,CRS005,1,1,55,false,2024-10-26
QZ006185,ENR002008,STU00582,CRS005,1,2,77,true,2024-10-14
QZ006186,ENR002008,STU00582,CRS005,2,1,56,false,2024-10-25
QZ006187,ENR002008,STU00582,CRS005,2,2,57,false,2024-10-18
QZ006188,ENR002008,STU00582,CRS005,2,3,76,true,2024-10-18
QZ006189,ENR002008,STU00582,CRS005,3,1,72,true,2024-10-22
QZ006190,ENR002008,STU00582,CRS005,4,1,52,false,2024-11-08
QZ006191,ENR002008,STU00582,CRS005,4,2,74,true,2024-11-04
QZ006192,ENR002008,STU00582,CRS005,5,1,58,false,2024-10-29
QZ006193,ENR002008,STU00582,CRS005,5,2,76,true,2024-10-21
QZ006194,ENR002008,STU00582,CRS005,6,1,100,true,2024-10-22
QZ006195,ENR002009,STU00582,CRS008,1,1,42,false,2024-10-02
QZ006196,ENR002010,STU00582,CRS020,1,1,78,true,2022-10-02
QZ006197,ENR002010,STU00582,CRS020,2,1,100,true,2022-11-29
QZ006198,ENR002011,STU00582,CRS036,1,1,98,true,2022-12-09
QZ006199,ENR002011,STU00582,CRS036,2,1,65,false,2023-08-18
QZ006200,ENR002011,STU00582,CRS036,2,2,44,false,2022-09-13
QZ006201,ENR002011,STU00582,CRS036,2,3,89,true,2022-11-27
QZ006202,ENR002011,STU00582,CRS036,3,1,71,true,2022-10-29
QZ006203,ENR002011,STU00582,CRS036,4,1,77,true,2023-06-15
QZ006204,ENR002011,STU00582,CRS036,5,1,82,true,2022-09-18
QZ006205,ENR002011,STU00582,CRS036,6,1,92,true,2023-10-06
QZ006206,ENR002011,STU00582,CRS036,7,1,71,true,2023-12-01
QZ006207,ENR002013,STU00582,CRS026,1,1,48,false,2023-07-23
QZ006208,ENR002015,STU00583,CRS004,1,1,85,true,2025-01-21
QZ006209,ENR002015,STU00583,CRS004,2,1,42,false,2025-01-18
QZ006210,ENR002015,STU00583,CRS004,3,1,68,false,2025-01-31
QZ006211,ENR002015,STU00583,CRS004,3,2,59,false,2025-03-03
QZ006212,ENR002016,STU00583,CRS042,1,1,43,false,2025-03-11
QZ006213,ENR002018,STU00583,CRS019,1,1,89,true,2025-03-10
QZ006214,ENR002018,STU00583,CRS019,2,1,85,true,2025-03-12
QZ006215,ENR002018,STU00583,CRS019,3,1,77,true,2025-03-08
QZ006216,ENR002018,STU00583,CRS019,4,1,96,true,2025-03-10
QZ006217,ENR002020,STU00583,CRS034,1,1,85,true,2024-10-28
QZ006218,ENR002021,STU00583,CRS005,1,1,95,true,2025-01-02
QZ006219,ENR002021,STU00583,CRS005,2,1,53,false,2025-01-11
QZ006220,ENR002021,STU00583,CRS005,2,2,60,false,2024-12-30
QZ006221,ENR002021,STU00583,CRS005,3,1,51,false,2025-01-31
QZ006222,ENR002021,STU00583,CRS005,4,1,66,false,2025-01-05
QZ006223,ENR002023,STU00583,CRS045,1,1,99,true,2025-01-04
QZ006224,ENR002024,STU00584,CRS026,1,1,42,false,2025-02-28
QZ006225,ENR002024,STU00584,CRS026,1,2,33,false,2025-03-03
QZ006226,ENR002024,STU00584,CRS026,2,1,88,true,2025-02-20
QZ006227,ENR002025,STU00584,CRS012,1,1,81,true,2025-02-17
QZ006228,ENR002025,STU00584,CRS012,2,1,78,true,2025-02-19
QZ006229,ENR002025,STU00584,CRS012,3,1,74,true,2025-02-15
QZ006230,ENR002025,STU00584,CRS012,4,1,72,true,2025-02-15
QZ006231,ENR002025,STU00584,CRS012,5,1,90,true,2025-02-15
QZ006232,ENR002025,STU00584,CRS012,6,1,69,false,2025-02-17
QZ006233,ENR002025,STU00584,CRS012,6,2,94,true,2025-02-16
QZ006234,ENR002026,STU00585,CRS031,1,1,45,false,2025-01-06
QZ006235,ENR002027,STU00586,CRS034,1,1,84,true,2025-03-02
QZ006236,ENR002028,STU00586,CRS030,1,1,77,true,2024-12-31
QZ006237,ENR002030,STU00586,CRS040,1,1,71,true,2024-10-16
QZ006238,ENR002030,STU00586,CRS040,2,1,81,true,2024-07-30
QZ006239,ENR002030,STU00586,CRS040,3,1,82,true,2024-08-10
QZ006240,ENR002030,STU00586,CRS040,4,1,84,true,2024-07-22
QZ006241,ENR002031,STU00586,CRS002,1,1,72,true,2024-11-04
QZ006242,ENR002031,STU00586,CRS002,2,1,47,false,2024-11-09
QZ006243,ENR002031,STU00586,CRS002,2,2,93,true,2024-11-03
QZ006244,ENR002032,STU00588,CRS012,1,1,59,false,2024-06-15
QZ006245,ENR002032,STU00588,CRS012,2,1,50,false,2024-04-10
QZ006246,ENR002032,STU00588,CRS012,3,1,95,true,2024-06-26
QZ006247,ENR002032,STU00588,CRS012,4,1,65,false,2024-06-28
QZ006248,ENR002034,STU00588,CRS027,1,1,79,true,2025-02-11
QZ006249,ENR002034,STU00588,CRS027,2,1,73,true,2025-02-24
QZ006250,ENR002034,STU00588,CRS027,2,2,97,true,2025-02-05
QZ006251,ENR002035,STU00588,CRS006,1,1,52,false,2024-08-28
QZ006252,ENR002035,STU00588,CRS006,2,1,66,false,2024-12-10
QZ006253,ENR002035,STU00588,CRS006,3,1,76,true,2024-11-03
QZ006254,ENR002037,STU00588,CRS036,1,1,43,false,2024-05-05
QZ006255,ENR002037,STU00588,CRS036,1,2,79,true,2024-07-17
QZ006256,ENR002038,STU00588,CRS029,1,1,90,true,2022-05-09
QZ006257,ENR002039,STU00588,CRS013,1,1,57,false,2022-11-07
QZ006258,ENR002039,STU00588,CRS013,1,2,77,true,2022-11-22
QZ006259,ENR002039,STU00588,CRS013,2,1,85,true,2022-12-08
QZ006260,ENR002039,STU00588,CRS013,3,1,79,true,2022-12-12
QZ006261,ENR002039,STU00588,CRS013,4,1,83,true,2022-11-08
QZ006262,ENR002039,STU00588,CRS013,5,1,87,true,2022-11-04
QZ006263,ENR002040,STU00588,CRS028,1,1,47,false,2024-03-04
QZ006264,ENR002040,STU00588,CRS028,1,2,78,true,2024-05-04
QZ006265,ENR002040,STU00588,CRS028,2,1,57,false,2024-02-07
QZ006266,ENR002040,STU00588,CRS028,2,2,79,true,2024-05-17
QZ006267,ENR002040,STU00588,CRS028,3,1,94,true,2024-04-16
QZ006268,ENR002041,STU00588,CRS003,1,1,45,false,2024-05-21
QZ006269,ENR002041,STU00588,CRS003,1,2,68,false,2024-09-29
QZ006270,ENR002042,STU00588,CRS026,1,1,51,false,2023-09-24
QZ006271,ENR002042,STU00588,CRS026,1,2,40,false,2023-10-17
QZ006272,ENR002043,STU00591,CRS040,1,1,59,false,2025-01-10
QZ006273,ENR002043,STU00591,CRS040,1,2,42,false,2025-01-10
QZ006274,ENR002044,STU00591,CRS036,1,1,51,false,2025-03-10
QZ006275,ENR002044,STU00591,CRS036,1,2,84,true,2025-03-10
QZ006276,ENR002045,STU00591,CRS023,1,1,70,true,2025-02-11
QZ006277,ENR002046,STU00592,CRS022,1,1,72,true,2023-09-04
QZ006278,ENR002046,STU00592,CRS022,2,1,74,true,2023-05-19
QZ006279,ENR002046,STU00592,CRS022,3,1,80,true,2023-06-26
QZ006280,ENR002046,STU00592,CRS022,4,1,77,true,2023-01-23
QZ006281,ENR002046,STU00592,CRS022,5,1,77,true,2023-05-21
QZ006282,ENR002046,STU00592,CRS022,6,1,100,true,2023-01-13
QZ006283,ENR002047,STU00592,CRS016,1,1,66,false,2024-03-25
QZ006284,ENR002048,STU00592,CRS042,1,1,56,false,2023-12-29
QZ006285,ENR002048,STU00592,CRS042,1,2,72,true,2024-01-07
QZ006286,ENR002048,STU00592,CRS042,2,1,67,false,2023-12-07
QZ006287,ENR002048,STU00592,CRS042,2,2,75,true,2023-12-26
QZ006288,ENR002048,STU00592,CRS042,2,3,90,true,2023-11-29
QZ006289,ENR002048,STU00592,CRS042,3,1,95,true,2023-11-13
QZ006290,ENR002049,STU00593,CRS006,1,1,72,true,2024-10-06
QZ006291,ENR002049,STU00593,CRS006,2,1,66,false,2024-09-09
QZ006292,ENR002049,STU00593,CRS006,3,1,48,false,2024-10-07
QZ006293,ENR002049,STU00593,CRS006,3,2,42,false,2024-09-29
QZ006294,ENR002049,STU00593,CRS006,3,3,65,false,2024-09-27
QZ006295,ENR002049,STU00593,CRS006,4,1,81,true,2024-09-29
QZ006296,ENR002049,STU00593,CRS006,5,1,31,false,2024-09-10
QZ006297,ENR002050,STU00594,CRS006,1,1,35,false,2024-12-28
QZ006298,ENR002050,STU00594,CRS006,2,1,37,false,2024-10-22
QZ006299,ENR002050,STU00594,CRS006,3,1,93,true,2024-10-15
QZ006300,ENR002050,STU00594,CRS006,4,1,35,false,2024-11-02
QZ006301,ENR002051,STU00594,CRS031,1,1,70,true,2025-01-08
QZ006302,ENR002053,STU00594,CRS030,1,1,74,true,2025-01-30
QZ006303,ENR002053,STU00594,CRS030,2,1,100,true,2025-02-13
QZ006304,ENR002053,STU00594,CRS030,3,1,76,true,2025-01-30
QZ006305,ENR002053,STU00594,CRS030,4,1,87,true,2025-02-11
QZ006306,ENR002053,STU00594,CRS030,5,1,55,false,2025-01-23
QZ006307,ENR002053,STU00594,CRS030,5,2,76,true,2025-01-25
QZ006308,ENR002053,STU00594,CRS030,6,1,73,true,2025-01-24
QZ006309,ENR002053,STU00594,CRS030,7,1,71,true,2025-01-19
QZ006310,ENR002054,STU00594,CRS050,1,1,31,false,2024-06-02
QZ006311,ENR002054,STU00594,CRS050,2,1,39,false,2024-07-11
QZ006312,ENR002055,STU00595,CRS010,1,1,60,false,2024-09-05
QZ006313,ENR002055,STU00595,CRS010,1,2,65,false,2024-08-29
QZ006314,ENR002056,STU00595,CRS005,1,1,90,true,2025-01-10
QZ006315,ENR002056,STU00595,CRS005,2,1,71,true,2024-12-11
QZ006316,ENR002056,STU00595,CRS005,3,1,62,false,2025-01-12
QZ006317,ENR002056,STU00595,CRS005,3,2,74,true,2024-10-27
QZ006318,ENR002056,STU00595,CRS005,4,1,88,true,2024-12-27
QZ006319,ENR002056,STU00595,CRS005,5,1,47,false,2024-11-24
QZ006320,ENR002056,STU00595,CRS005,5,2,82,true,2024-12-28
QZ006321,ENR002056,STU00595,CRS005,6,1,84,true,2024-10-07
QZ006322,ENR002057,STU00595,CRS016,1,1,59,false,2025-03-10
QZ006323,ENR002057,STU00595,CRS016,1,2,89,true,2025-03-05
QZ006324,ENR002057,STU00595,CRS016,2,1,30,false,2025-03-04
QZ006325,ENR002058,STU00596,CRS005,1,1,67,false,2025-03-06
QZ006326,ENR002058,STU00596,CRS005,2,1,75,true,2025-03-04
QZ006327,ENR002059,STU00596,CRS038,1,1,84,true,2025-02-17
QZ006328,ENR002059,STU00596,CRS038,2,1,66,false,2025-02-04
QZ006329,ENR002059,STU00596,CRS038,2,2,93,true,2025-02-11
QZ006330,ENR002059,STU00596,CRS038,3,1,74,true,2025-02-04
QZ006331,ENR002059,STU00596,CRS038,4,1,99,true,2025-03-09
QZ006332,ENR002059,STU00596,CRS038,5,1,86,true,2025-02-01
QZ006333,ENR002059,STU00596,CRS038,6,1,79,true,2025-02-19
QZ006334,ENR002062,STU00596,CRS010,1,1,63,false,2025-02-02
QZ006335,ENR002062,STU00596,CRS010,1,2,92,true,2025-03-02
QZ006336,ENR002062,STU00596,CRS010,2,1,45,false,2025-01-29
QZ006337,ENR002062,STU00596,CRS010,2,2,85,true,2025-02-14
QZ006338,ENR002062,STU00596,CRS010,3,1,45,false,2025-02-14
QZ006339,ENR002062,STU00596,CRS010,3,2,71,true,2025-02-11
QZ006340,ENR002063,STU00596,CRS013,1,1,85,true,2025-02-25
QZ006341,ENR002065,STU00597,CRS027,1,1,89,true,2024-11-24
QZ006342,ENR002065,STU00597,CRS027,2,1,53,false,2024-10-06
QZ006343,ENR002065,STU00597,CRS027,2,2,72,true,2024-12-23
QZ006344,ENR002070,STU00598,CRS031,1,1,49,false,2025-01-01
QZ006345,ENR002070,STU00598,CRS031,1,2,31,false,2025-01-07
QZ006346,ENR002070,STU00598,CRS031,2,1,32,false,2024-12-28
QZ006347,ENR002072,STU00598,CRS045,1,1,71,true,2024-11-20
QZ006348,ENR002073,STU00598,CRS002,1,1,42,false,2025-01-25
QZ006349,ENR002074,STU00598,CRS035,1,1,63,false,2024-01-09
QZ006350,ENR002076,STU00599,CRS013,1,1,37,false,2023-08-05
QZ006351,ENR002076,STU00599,CRS013,2,1,71,true,2023-07-09
QZ006352,ENR002076,STU00599,CRS013,3,1,46,false,2023-07-28
QZ006353,ENR002076,STU00599,CRS013,4,1,51,false,2023-06-21
QZ006354,ENR002077,STU00599,CRS016,1,1,34,false,2024-03-13
QZ006355,ENR002078,STU00599,CRS046,1,1,31,false,2025-02-17
QZ006356,ENR002080,STU00599,CRS047,1,1,63,false,2023-03-18
QZ006357,ENR002080,STU00599,CRS047,2,1,73,true,2023-05-06
QZ006358,ENR002080,STU00599,CRS047,3,1,83,true,2023-04-13
QZ006359,ENR002080,STU00599,CRS047,4,1,74,true,2023-10-09
QZ006360,ENR002081,STU00601,CRS034,1,1,51,false,2025-02-24
QZ006361,ENR002082,STU00601,CRS023,1,1,74,true,2024-12-19
QZ006362,ENR002082,STU00601,CRS023,2,1,49,false,2024-12-25
QZ006363,ENR002082,STU00601,CRS023,2,2,40,false,2025-01-09
QZ006364,ENR002082,STU00601,CRS023,2,3,77,true,2024-12-06
QZ006365,ENR002082,STU00601,CRS023,3,1,64,false,2024-12-25
QZ006366,ENR002082,STU00601,CRS023,3,2,90,true,2024-12-26
QZ006367,ENR002082,STU00601,CRS023,4,1,92,true,2024-12-22
QZ006368,ENR002083,STU00601,CRS027,1,1,54,false,2024-11-29
QZ006369,ENR002084,STU00601,CRS007,1,1,50,false,2024-07-24
QZ006370,ENR002084,STU00601,CRS007,1,2,57,false,2024-07-24
QZ006371,ENR002084,STU00601,CRS007,1,3,97,true,2024-07-22
QZ006372,ENR002084,STU00601,CRS007,2,1,70,true,2024-07-21
QZ006373,ENR002084,STU00601,CRS007,3,1,83,true,2024-07-24
QZ006374,ENR002084,STU00601,CRS007,4,1,98,true,2024-07-24
QZ006375,ENR002086,STU00601,CRS025,1,1,62,false,2024-05-24
QZ006376,ENR002086,STU00601,CRS025,2,1,95,true,2024-05-22
QZ006377,ENR002086,STU00601,CRS025,3,1,52,false,2024-05-16
QZ006378,ENR002088,STU00602,CRS028,1,1,85,true,2025-01-30
QZ006379,ENR002088,STU00602,CRS028,2,1,79,true,2024-12-15
QZ006380,ENR002088,STU00602,CRS028,3,1,96,true,2025-01-10
QZ006381,ENR002090,STU00602,CRS026,1,1,91,true,2025-02-03
QZ006382,ENR002091,STU00602,CRS031,1,1,91,true,2025-03-06
QZ006383,ENR002091,STU00602,CRS031,2,1,65,false,2025-03-03
QZ006384,ENR002091,STU00602,CRS031,2,2,77,true,2025-03-06
QZ006385,ENR002093,STU00602,CRS029,1,1,89,true,2025-01-14
QZ006386,ENR002094,STU00602,CRS034,1,1,54,false,2025-02-13
QZ006387,ENR002095,STU00602,CRS041,1,1,58,false,2025-01-09
QZ006388,ENR002096,STU00602,CRS024,1,1,93,true,2025-01-22
QZ006389,ENR002096,STU00602,CRS024,2,1,81,true,2025-01-22
QZ006390,ENR002096,STU00602,CRS024,3,1,57,false,2025-01-23
QZ006391,ENR002097,STU00602,CRS012,1,1,71,true,2025-02-02
QZ006392,ENR002097,STU00602,CRS012,2,1,75,true,2025-01-13
QZ006393,ENR002097,STU00602,CRS012,3,1,68,false,2025-02-27
QZ006394,ENR002097,STU00602,CRS012,3,2,65,false,2025-02-19
QZ006395,ENR002097,STU00602,CRS012,3,3,86,true,2025-01-21
QZ006396,ENR002097,STU00602,CRS012,4,1,83,true,2025-01-30
QZ006397,ENR002097,STU00602,CRS012,5,1,84,true,2025-02-14
QZ006398,ENR002097,STU00602,CRS012,6,1,91,true,2025-01-12
QZ006399,ENR002098,STU00605,CRS017,1,1,48,false,2025-03-05
QZ006400,ENR002098,STU00605,CRS017,1,2,36,false,2025-03-10
QZ006401,ENR002098,STU00605,CRS017,2,1,84,true,2025-03-07
QZ006402,ENR002098,STU00605,CRS017,3,1,59,false,2025-03-08
